0 0 0 4 10 26 58 120 248 502 1014 2038 4084 0 0 32704 65410 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 4 10 24 56 120 246 500 1014 2038 4084 0 16352 32706 65416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
