0 -1 1 4 12 28 59 123 250 506 1018 2041 4087 -1 -1 32704 65535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -1 1 4 11 27 59 122 249 506 1018 2041 4087 -1 16352 32707 65535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
